resume_id,split,masco_code,masco_role_title,premerge_masco_code,sparsity_action,source_parent_role_id,target_esco_code,target_esco_title,previous_esco_codes,text,compose_text_format
414565,train,251201,Software Developer,251201,retained_granular_class,R01,2512.4,software developer,2512.4,"title software developer ; skills programming computer systems, developing operational policies and procedures, designing ict systems or applications ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
415812,train,254302,Graphic Designer,254302,retained_granular_class,R06,2166.9,graphic designer,2641.4,"title writer ; skills creating artistic designs or performances, writing and composing, artistic and creative writing ; duration 1.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
416657,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,4311.2,"title sales support assistant ; skills performing general clerical and administrative tasks, preparing financial documents, records, reports, or budgets, analysing business operations ; duration 0.50 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
416666,train,422207,Customer Contact Centre Information Clerk,422207,retained_granular_class,R08,4222.1,customer contact centre information clerk,2262.1.1,"title pharmaceutical quality specialist ; skills monitoring quality of products, complying with health and safety procedures, testing electrical and mechanical systems or equipment ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
416786,train,422207,Customer Contact Centre Information Clerk,422207,retained_granular_class,R08,4222.1,customer contact centre information clerk,3332.2,"title event manager ; skills planning events and programmes, maintaining operational records, collaborating and liaising ; duration 2.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
417328,train,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,3411.1;3343.1,"title case administrator ; skills advising on legal, regulatory or procedural matters, recording legal information, technical or academic writing ; duration 0.50 years || title administrative assistant ; skills performing general clerical and administrative tasks, planning events and programmes, managing, gathering and storing digital data ; duration 0.50 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
417986,train,243121,Business Development Executive,243121,retained_granular_class,R04,2431.6,client relations manager,2359.14;3334.3.2,"title tutor ; skills coaching and mentoring, monitoring and evaluating the performance of individuals, collaborating and liaising ; duration 8.25 years || title real estate investor ; skills assessing land or real estate, preparing financial documents, records, reports, or budgets, gathering information from physical or electronic sources ; duration 4.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
418808,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,4110.1,"title office clerk ; skills performing general clerical and administrative tasks, managing, gathering and storing digital data, communicating with colleagues and clients ; duration 2.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
419739,train,283303,Interpreter,283303,retained_granular_class,R05,2643.2,interpreter,3413.2,"title pastoral worker ; skills promoting products, services, or programs, developing professional relationships or networks, coaching and mentoring ; duration 4.25 years || education no tertiary qualification",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
420331,train,243121,Business Development Executive,243121,retained_granular_class,R04,2431.6,client relations manager,5223.6,"title shop assistant ; skills executing financial transactions, selling products or services, packaging objects ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
422245,train,283302,Translator,283304,merged_to_six_digit_curated_anchor,R05,2643.4.1,lawyer linguist,4323.12;1211.1;2431.5;2643.4.1;1324.3.1.6.21;1221.3.2.1,"title rail logistics coordinator ; skills complying with health and safety procedures, analysing financial and economic data, verifying identities and documentation ; duration 24.25 years || title financial manager ; skills managing budgets or finances, collaborating and liaising, preparing financial documents, records, reports, or budgets ; duration 23.75 years || title business developer ; skills analysing business operations, identifying opportunities, developing professional relationships or networks ; duration 12.75 years || title lawyer linguist ; skills translating and interpreting, advising on legal, regulatory or procedural matters, recording legal information ; duration 10.25 years || title meat and meat products distribution manager ; skills performing risk analysis and management, ensuring compliance with legislation, analysing business operations ; duration 8.25 years || title sales manager ; skills developing financial, business or marketing plans, analysing business operations, managing budgets or finances ; duration 6.00 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
42292,train,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,3343.1,"title administrative assistant ; skills performing general clerical and administrative tasks, planning events and programmes, managing, gathering and storing digital data ; duration 2.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
42366,train,243136,Marketing Officer,243136,retained_granular_class,R04,2431.10.3,marketing assistant,2412.11,"title venture capitalist ; skills making decisions, analysing financial and economic data, analysing business operations ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
424288,train,231109,Tutor,231109,retained_granular_class,R10,2359.9,further education teacher,2330.1,"title secondary school teacher ; skills teaching academic or vocational subjects, monitoring and evaluating the performance of individuals, teaching and training ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
426998,train,242321,Talent Acquisition Consultant,242321,retained_granular_class,R03,2423.6,recruitment consultant,3343.1.7,"title supply chain assistant ; skills performing general clerical and administrative tasks, analysing business operations, monitoring operational activities ; duration 2.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
429714,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,3343.1.7;3412.4.9,"title supply chain assistant ; skills performing general clerical and administrative tasks, analysing business operations, monitoring operational activities ; duration 1.25 years || title residential care home worker ; duration 1.25 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
429862,train,243110,Marketing Communications Specialist,243110,retained_granular_class,R04,2431.10,marketing consultant,4221.1;4416.1;3343.1.6;5223.5;5223.5;5223.5,"title ground steward/ground stewardess ; skills accompanying and welcoming people, verifying identities and documentation, developing professional relationships or networks ; duration 8.75 years || title human resources assistant ; skills complying with operational procedures, planning events and programmes, monitoring and evaluating the performance of individuals ; duration 8.25 years || title project support officer ; skills preparing financial documents, records, reports, or budgets, maintaining operational records, directing, supervising and coordinating projects ; duration 7.25 years || title sales processor ; skills managing, gathering and storing digital data, entering and transforming information, organising, planning and scheduling work and activities ; duration 7.25 years || title sales processor ; skills managing, gathering and storing digital data, entering and transforming information, organising, planning and scheduling work and activities ; duration 6.25 years || title sales processor ; skills managing, gathering and storing digital data, entering and transforming information, organising, planning and scheduling work and activities ; duration 5.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
431761,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,3343.1.2,"title education administrator ; skills performing general clerical and administrative tasks, managing budgets or finances, executing financial transactions ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
432928,train,231109,Tutor,231109,retained_granular_class,R10,2359.1,academic advisor,3412.4,"title social care worker ; skills providing support to resolve problems, complying with operational procedures, assisting with personal needs ; duration 5.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
433823,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,4415.1,"title file clerk ; skills managing information, maintaining operational records, performing general clerical and administrative tasks ; duration 1.25 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
43491,train,431110,Account and Promotion Clerk,431110,retained_granular_class,R07,4311.2,sales support assistant,3343.1,"title administrative assistant ; skills performing general clerical and administrative tasks, planning events and programmes, managing, gathering and storing digital data ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
435061,train,254302,Graphic Designer,254308,merged_to_six_digit_curated_anchor,R06,2166.11,performance lighting designer,3435.25.5,"title stage technician ; skills operating audio-visual equipment, complying with health and safety procedures, allocating and controlling physical resources ; duration 1.25 years || education no tertiary qualification",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
438354,train,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,3343.1.7,"title supply chain assistant ; skills performing general clerical and administrative tasks, analysing business operations, monitoring operational activities ; duration 7.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
440012,train,422207,Customer Contact Centre Information Clerk,422207,retained_granular_class,R08,4222.1,customer contact centre information clerk,3431.1;3431.1,"title photographer ; skills operating audio-visual equipment, creating visual displays and decorations, creating artistic designs or performances ; duration 9.25 years || title photographer ; skills operating audio-visual equipment, creating visual displays and decorations, creating artistic designs or performances ; duration 7.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
440060,train,231109,Tutor,231109,retained_granular_class,R10,2359.1,academic advisor,3412.4.2,title care at home worker ; duration 5.25 years || education bachelor,prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
440224,train,254302,Graphic Designer,254302,retained_granular_class,R06,2166.9,graphic designer,2166.9,"title graphic designer ; skills creating artistic designs or performances, creating visual displays and decorations, using digital tools for processing sound and images ; duration 34.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
441395,train,254302,Graphic Designer,254302,retained_granular_class,R06,2166.9,graphic designer,3412.4,"title social care worker ; skills providing support to resolve problems, complying with operational procedures, assisting with personal needs ; duration 1.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
442023,train,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,3343.1,"title administrative assistant ; skills performing general clerical and administrative tasks, planning events and programmes, managing, gathering and storing digital data ; duration 2.00 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
442382,train,242321,Talent Acquisition Consultant,242321,retained_granular_class,R03,2423.6,recruitment consultant,5244.1,"title call centre agent ; skills developing solutions, providing general assistance to people, listening and asking questions ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
442674,train,231109,Tutor,231109,retained_granular_class,R10,2359.7,e-learning developer,1341.3;5312.2,"title nursery school head teacher ; skills monitoring and evaluating the performance of individuals, caring for children, supervising a team or group ; duration 0.50 years || title primary school teaching assistant ; skills caring for children, monitoring and evaluating the performance of individuals, coaching and mentoring ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
44493,train,243135,Digital Marketing Executive,243135,retained_granular_class,R04,2431.10.4,online marketer,2431.10.4,"title online marketer ; skills promoting products, services, or programs, developing financial, business or marketing plans, using digital tools for collaboration and productivity ; duration 2.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
44562,train,242321,Talent Acquisition Consultant,242321,retained_granular_class,R03,2423.6,recruitment consultant,5223.2,"title motor vehicles parts advisor ; skills maintaining operational records, engaging with others to identify needs, developing professional relationships or networks ; duration 1.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
45659,train,231109,Tutor,231109,retained_granular_class,R10,2359.9,further education teacher,0210.2;5131.2;2330.1,"title sergeant ; skills maintaining and enforcing physical security, training on operational procedures, directing, supervising and coordinating projects ; duration 19.50 years || title waiter/waitress ; skills serving food and drinks, preparing food and drinks, advising on products and services ; duration 5.25 years || title secondary school teacher ; skills teaching academic or vocational subjects, monitoring and evaluating the performance of individuals, teaching and training ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
48920,train,254309,Character Designer,254309,retained_granular_class,R06,2166.14,stop-motion animator,2166.14,"title stop-motion animator ; skills operating audio-visual equipment, conducting academic or market research, organising, planning and scheduling work and activities ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
50086,train,242323,Human Resource Officer,242323,retained_granular_class,R03,2423.3,human resources officer,4416.1,"title human resources assistant ; skills complying with operational procedures, planning events and programmes, monitoring and evaluating the performance of individuals ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
50205,train,251201,Software Developer,251206,merged_to_six_digit_curated_anchor,R01,2512.5,user interface developer,2521.4,"title database integrator ; skills managing, gathering and storing digital data, setting up computer systems, designing ict systems or applications ; duration 1.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
50449,train,243121,Business Development Executive,243121,retained_granular_class,R04,2431.5,business developer,1120.6,"title social entrepreneur ; skills management skills, developing professional relationships or networks, managing budgets or finances ; duration 3.50 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
5261,train,243110,Marketing Communications Specialist,243110,retained_granular_class,R04,2431.10,marketing consultant,1221.5,"title digital marketing manager ; skills developing financial, business or marketing plans, promoting products, services, or programs, using digital tools for collaboration and productivity ; duration 2.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
53033,train,242321,Talent Acquisition Consultant,242321,retained_granular_class,R03,2423.6,recruitment consultant,1111.6;5311.1.2,"title secretary of state ; skills advising on legal, regulatory or procedural matters, collaborating and liaising, mediating and resolving disputes ; duration 1.25 years || title babysitter ; skills caring for children, preparing food and drinks, cleaning interior and exterior of buildings ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
56414,train,231109,Tutor,231109,retained_granular_class,R10,2359.11,learning mentor,1344.1.3,"title youth programme director ; skills advocating for individual or community needs, developing professional relationships or networks, collaborating and liaising ; duration 2.75 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
56649,train,231109,Tutor,231109,retained_granular_class,R10,2359.2,academic support officer,5223.4;2359.11,"title sales assistant ; skills providing general assistance to people, executing financial transactions, selling products or services ; duration 2.50 years || title learning mentor ; skills coaching and mentoring, collaborating and liaising, advising on educational or vocational matters ; duration 1.50 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
57081,train,243135,Digital Marketing Executive,243135,retained_granular_class,R04,2431.10.4,online marketer,2431.1,"title advertising copywriter ; skills conducting academic or market research, using digital tools for collaboration and productivity, writing and composing ; duration 8.25 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
59911,train,243110,Marketing Communications Specialist,243110,retained_granular_class,R04,2431.10,marketing consultant,3322.1,"title commercial sales representative ; skills promoting products, services, or programs, developing professional relationships or networks, maintaining operational records ; duration 10.50 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
60521,train,243136,Marketing Officer,243136,retained_granular_class,R04,2431.10.3,marketing assistant,4311.2,"title sales support assistant ; skills performing general clerical and administrative tasks, preparing financial documents, records, reports, or budgets, analysing business operations ; duration 0.50 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
60546,train,431110,Account and Promotion Clerk,431110,retained_granular_class,R07,4311.2,sales support assistant,4311.2,"title sales support assistant ; skills performing general clerical and administrative tasks, preparing financial documents, records, reports, or budgets, analysing business operations ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
61656,train,283303,Interpreter,283303,retained_granular_class,R05,2643.2,interpreter,2330.1.12,"title modern languages teacher secondary school ; skills teaching and training, monitoring and evaluating the performance of individuals, coaching and mentoring ; duration 2.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
63442,train,283302,Translator,283302,retained_granular_class,R05,2643.6,translator,2422.12.3,"title cultural policy officer ; skills developing professional relationships or networks, collaborating and liaising, planning events and programmes ; duration 3.25 years || education no tertiary qualification",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
64186,train,252403,Data Analyst,252403,retained_granular_class,R02,2511.3,data analyst,2330.1.9,"title ict teacher secondary school ; skills monitoring and evaluating the performance of individuals, teaching and training, developing instructive or promotional materials ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
68989,train,243135,Digital Marketing Executive,243135,retained_granular_class,R04,2431.10.4,online marketer,2431.10.3,"title marketing assistant ; skills performing general clerical and administrative tasks, conducting academic or market research, technical or academic writing ; duration 0.50 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
69419,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,2636.1;5311.1,"title chaplain ; skills counselling on personal, family or social issues, coaching and mentoring, performing artistic or cultural activities ; duration 0.50 years || title child care worker ; skills caring for children, collaborating and liaising, communication, collaboration and creativity ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
69506,train,254302,Graphic Designer,254306,merged_to_six_digit_curated_anchor,R06,2166.4,desktop publisher,4131.1,"title typist ; skills writing and composing, managing, gathering and storing digital data, entering and transforming information ; duration 1.75 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
70936,train,243135,Digital Marketing Executive,243123,merged_to_six_digit_curated_anchor,R04,2431.4,brand manager,2166.7,"title digital media designer ; skills managing, gathering and storing digital data, using digital tools for processing sound and images, using digital tools for collaboration and productivity ; duration 1.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
7131,train,243136,Marketing Officer,243136,retained_granular_class,R04,2431.10.3,marketing assistant,2431.10.3;2431.10.3,"title marketing assistant ; skills performing general clerical and administrative tasks, conducting academic or market research, technical or academic writing ; duration 3.25 years || title marketing assistant ; skills performing general clerical and administrative tasks, conducting academic or market research, technical or academic writing ; duration 1.75 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
72817,train,243135,Digital Marketing Executive,243103,merged_to_six_digit_curated_anchor,R04,2431.16,promotion assistant,3343.1;3422.4,"title administrative assistant ; skills performing general clerical and administrative tasks, planning events and programmes, managing, gathering and storing digital data ; duration 5.75 years || title sports instructor ; skills promoting products, services, or programs, planning events and programmes, monitoring and evaluating the performance of individuals ; duration 2.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
72860,train,431110,Account and Promotion Clerk,431110,retained_granular_class,R07,4311.2,sales support assistant,3355.2,"title police detective ; skills carrying out forensic and police investigations, maintaining and enforcing physical security, ensuring compliance with legislation ; duration 3.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
74457,train,242321,Talent Acquisition Consultant,242321,retained_granular_class,R03,2423.6,recruitment consultant,1324.8,"title supply chain manager ; skills analysing business operations, allocating and controlling physical resources, analysing financial and economic data ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
74502,train,231109,Tutor,231109,retained_granular_class,R10,2359.11,learning mentor,2330.1;3412.4.13,"title secondary school teacher ; skills teaching academic or vocational subjects, monitoring and evaluating the performance of individuals, teaching and training ; duration 6.25 years || title residential home young people care worker ; skills providing support to resolve problems, complying with operational procedures, assisting with personal needs ; duration 3.00 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
75288,train,283302,Translator,283306,merged_to_six_digit_curated_anchor,R05,2643.5,sign language interpreter,5230.1,"title cashier ; skills executing financial transactions, performing calculations, promoting products, services, or programs ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
76291,train,243135,Digital Marketing Executive,243103,merged_to_six_digit_curated_anchor,R04,2431.16,promotion assistant,1221.3.3,"title promotion manager ; skills developing financial, business or marketing plans, collaborating and liaising, analysing business operations ; duration 1.00 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
78630,train,243121,Business Development Executive,243121,retained_granular_class,R04,2431.6,client relations manager,8322.4,"title parking valet ; skills driving vehicles, complying with operational procedures, driving light vehicles ; duration 2.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
7984,train,431110,Account and Promotion Clerk,431110,retained_granular_class,R07,4311.2,sales support assistant,9112.4,"title room attendant ; skills cleaning interior and exterior of buildings, promoting products, services, or programs, handling and disposing of hazardous materials ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
80841,train,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,3331.2.2,"title shipping agent ; skills ensuring compliance with legislation, collaborating and liaising, preparing documentation for contracts, applications, or permits ; duration 1.25 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
82077,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,1212.1;4221.2;4120.1,"title employee volunteering programme coordinator ; skills developing professional relationships or networks, promoting products, services, or programs, working in teams ; duration 7.25 years || title host/hostess ; skills accompanying and welcoming people, providing information to the public and clients, promoting products, services, or programs ; duration 6.25 years || title secretary ; skills performing general clerical and administrative tasks, managing, gathering and storing digital data, communicating with colleagues and clients ; duration 4.25 years || education no tertiary qualification",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
82081,train,243135,Digital Marketing Executive,243135,retained_granular_class,R04,2431.10.4,online marketer,5242.1,"title promotions demonstrator ; skills promoting products, services, or programs, selling products or services, developing professional relationships or networks ; duration 1.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
82345,train,243135,Digital Marketing Executive,243103,merged_to_six_digit_curated_anchor,R04,2431.16,promotion assistant,9333.8,"title warehouse worker ; skills loading and unloading goods and, materials, packaging objects, following instructions and procedures ; duration 2.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
83369,train,254302,Graphic Designer,254302,retained_granular_class,R06,2166.9,graphic designer,2166.9,"title graphic designer ; skills creating artistic designs or performances, creating visual displays and decorations, using digital tools for processing sound and images ; duration 30.75 years || education no tertiary qualification",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
84411,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,2221.3,"title specialist nurse ; skills providing medical, dental and nursing care, providing medical advice, diagnosing health conditions ; duration 12.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
84662,train,254309,Character Designer,254309,retained_granular_class,R06,2166.14,stop-motion animator,3422.3.1,"title football coach ; skills coaching and mentoring, practising sports, supervising a team or group ; duration 4.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
85503,train,243121,Business Development Executive,243121,retained_granular_class,R04,2431.6,client relations manager,3343.1.5,"title procurement support officer ; skills complying with operational procedures, preparing documentation for contracts, applications, or permits, analysing business operations ; duration 25.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
86788,train,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,3313.1,"title accounting assistant ; skills preparing financial documents, records, reports, or budgets, executing financial transactions, managing budgets or finances ; duration 7.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
87433,train,231109,Tutor,231109,retained_granular_class,R10,2359.14,tutor,2330.1.13;2330.1.12;2352.1.6,"title music teacher secondary school ; skills teaching and training, monitoring and evaluating the performance of individuals, coaching and mentoring ; duration 5.75 years || title modern languages teacher secondary school ; skills teaching and training, monitoring and evaluating the performance of individuals, coaching and mentoring ; duration 0.50 years || title special educational needs teacher secondary school ; skills monitoring and evaluating the performance of individuals, teaching and training, collaborating and liaising ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
90290,train,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,4120.1,"title secretary ; skills performing general clerical and administrative tasks, managing, gathering and storing digital data, communicating with colleagues and clients ; duration 0.50 years || education no tertiary qualification",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
91675,train,242321,Talent Acquisition Consultant,242321,retained_granular_class,R03,2423.6,recruitment consultant,5241.2,"title fashion model ; skills promoting products, services, or programs, practising sports, working with others ; duration 2.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
94196,train,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,4312.6;4211.2;1439.1,"title property assistant ; skills performing general clerical and administrative tasks, planning events and programmes, preparing financial documents, records, reports, or budgets ; duration 2.00 years || title post office counter clerk ; skills executing financial transactions, promoting products, services, or programs, selling products or services ; duration 0.50 years || title call centre manager ; skills analysing business operations, directing operational activities, directing, supervising and coordinating projects ; duration 0.50 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
94270,train,231109,Tutor,231109,retained_granular_class,R10,2359.5,assistive technologist,5223.4;5249.2.2,"title sales assistant ; skills providing general assistance to people, executing financial transactions, selling products or services ; duration 9.25 years || title rental service representative in personal and household goods ; skills selling products or services, executing financial transactions, advising on products and services ; duration 0.50 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
94550,train,422207,Customer Contact Centre Information Clerk,422207,retained_granular_class,R08,4222.1,customer contact centre information clerk,3343.1.7,"title supply chain assistant ; skills performing general clerical and administrative tasks, analysing business operations, monitoring operational activities ; duration 0.75 years || education no tertiary qualification",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
94584,train,254316,Digital Designer,254316,retained_granular_class,R06,2166.5,digital artist,3332.1,"title event assistant ; skills planning events and programmes, collaborating and liaising, directing operational activities ; duration 2.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
95399,train,242321,Talent Acquisition Consultant,242321,retained_granular_class,R03,2423.6,recruitment consultant,2423.6,"title recruitment consultant ; skills protecting privacy and personal data, recruiting and hiring, developing professional relationships or networks ; duration 2.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
97836,train,231109,Tutor,231109,retained_granular_class,R10,2359.7,e-learning developer,5131.2,"title waiter/waitress ; skills serving food and drinks, preparing food and drinks, advising on products and services ; duration 7.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
98491,train,231109,Tutor,231109,retained_granular_class,R10,2359.11,learning mentor,3339.8;4224.2,"title tourism contract negotiator ; skills negotiating and managing contracts and agreements, developing objectives and strategies, developing professional relationships or networks ; duration 0.50 years || title night auditor ; skills accompanying and welcoming people, providing general assistance to people, promoting products, services, or programs ; duration 1.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
99423,train,283303,Interpreter,283303,retained_granular_class,R05,2643.2,interpreter,3512.1;2330.1.9,"title ict help desk agent ; skills planning events and programmes, providing general assistance to people, resolving computer problems ; duration 3.50 years || title ict teacher secondary school ; skills monitoring and evaluating the performance of individuals, teaching and training, developing instructive or promotional materials ; duration 2.50 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
9982,train,243121,Business Development Executive,243121,retained_granular_class,R04,2431.6,client relations manager,4224.1.1;3423.2.2,"title camping ground operative ; skills accompanying and welcoming people, promoting products, services, or programs, providing information to the public and clients ; duration 11.25 years || title personal trainer ; skills providing medical advice, promoting products, services, or programs, diagnosing health conditions ; duration 5.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
116607,val,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,5223.6,"title shop assistant ; skills executing financial transactions, selling products or services, packaging objects ; duration 3.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
130335,val,243136,Marketing Officer,243136,retained_granular_class,R04,2431.10.3,marketing assistant,5223.4,"title sales assistant ; skills providing general assistance to people, executing financial transactions, selling products or services ; duration 5.75 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
130556,val,252403,Data Analyst,252418,merged_to_six_digit_curated_anchor,R02,2511.16,ICT system integration consultant,2511.10,"title ict consultant ; skills working with computers, testing electrical and mechanical systems or equipment, advising on design or use of technologies ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
